merchant,description,amount,timestamp,label
Netflix,Netflix PAYMENT,105.64,2025-01-08T19:45:13.536751,Entertainment
BigBasket,BigBasket - Grocery order Store #9580,2450.99,2025-06-06T09:58:55.536751,Groceries
Amazon,Amazon - Online shopping Store #2301,2445.48,2025-11-08T22:31:18.536751,Shopping
Paytm Mall,Paytm Mall Online shopping,2118.47,2024-12-27T03:35:36.536751,Shopping
Starbucks,Starbucks online order 359,4046.24,2025-06-07T22:06:32.536751,Food
BigBasket,BigBasket POS 897,1948.16,2025-10-19T09:20:57.536751,Groceries
Dominos,Dominos POS 449,1347.15,2025-04-08T05:58:38.536751,Food
Dominos,Dominos online order 354,1056.64,2025-06-04T21:03:27.536751,Food
BigBasket,BigBasket - Grocery order Store #1455,200.31,2025-01-30T06:41:25.536751,Groceries
Amazon,Amazon - Online shopping Store #2,917.79,2025-04-30T12:15:48.536751,Shopping
Uber,Uber online order 974,4540.23,2025-09-01T14:23:19.536751,Travel
Swiggy,Swiggy.com purchase,2192.86,2025-02-28T01:29:28.536751,Food
Starbucks,Starbucks POS 206,2427.27,2025-05-22T09:49:43.536751,Food
Netflix,Netflix PAYMENT,1304.69,2025-05-30T04:21:15.536751,Entertainment
Amazon,Amazon - Online shopping Store #3943,487.81,2025-11-05T20:45:22.536751,Shopping
Paytm Mall,Paytm Mall POS 913,1749.74,2025-10-01T12:08:28.536751,Shopping
Starbucks,Starbucks Coffee and snacks,1838.07,2025-01-17T10:11:16.536751,Food
BigBasket,BigBasket POS 546,399.46,2025-09-17T18:36:13.536751,Groceries
Paytm Mall,Paytm Mall online order 481,2439.76,2025-02-22T12:56:32.536751,Shopping
Amazon,Amazon POS 956,4948.84,2025-05-25T10:46:36.536751,Shopping
BigBasket,BigBasket POS 671,1017.48,2025-10-12T04:30:54.536751,Groceries
Dominos,Dominos.com purchase,751.72,2025-01-17T20:48:00.536751,Food
Swiggy,Swiggy PAYMENT,292.83,2025-04-28T13:50:01.536751,Food
Starbucks,Starbucks Coffee and snacks,1825.91,2024-12-19T04:49:18.536751,Food
Flipkart,Flipkart PAYMENT,911.16,2025-08-01T22:49:58.536751,Shopping
Starbucks,Starbucks PAYMENT,3558.23,2025-05-31T15:22:16.536751,Food
Starbucks,Starbucks online order 917,2284.89,2025-03-31T09:49:45.536751,Food
Starbucks,Starbucks - Coffee and snacks Store #6404,3352.54,2025-09-18T03:45:48.536751,Food
Paytm Mall,Paytm Mall - Online shopping Store #2217,4298.47,2025-02-26T13:53:56.536751,Shopping
Starbucks,Starbucks Coffee and snacks,2041.67,2025-11-14T05:19:12.536751,Food
HP Petrol,HP Petrol - Fuel station Store #2768,4201.5,2025-06-14T00:08:17.536751,Fuel
Zomato,Zomato POS 814,2308.16,2025-09-07T02:19:46.536751,Food
Walmart,Walmart Grocery store,505.0,2025-06-05T16:57:04.536751,Groceries
Walmart,Walmart Grocery store,2086.08,2025-01-23T21:40:53.536751,Groceries
Dominos,Dominos.com purchase,2774.74,2025-07-27T20:17:53.536751,Food
Amazon,Amazon Online shopping,2274.45,2025-08-13T02:27:17.536751,Shopping
Walmart,Walmart.com purchase,2801.52,2025-02-27T06:18:48.536751,Groceries
HP Petrol,HP Petrol - Fuel station Store #9148,294.28,2025-04-19T12:32:42.536751,Fuel
Shell,Shell - Fuel station Store #6449,4934.8,2025-04-02T20:50:36.536751,Fuel
Dominos,Dominos PAYMENT,4230.6,2025-03-24T16:08:44.536751,Food
Shell,Shell online order 320,3057.69,2025-09-15T05:50:36.536751,Fuel
HP Petrol,HP Petrol PAYMENT,95.63,2025-06-07T14:47:01.536751,Fuel
Netflix,Netflix POS 755,2906.95,2025-08-25T05:19:29.536751,Entertainment
Walmart,Walmart - Grocery store Store #5052,3487.19,2025-07-23T01:24:22.536751,Groceries
Dominos,Dominos Pizza restaurant,2482.66,2025-08-26T01:35:28.536751,Food
Amazon,Amazon Online shopping,4561.97,2025-11-05T16:20:51.536751,Shopping
HP Petrol,HP Petrol online order 7,2475.61,2025-11-14T04:12:10.536751,Fuel
Starbucks,Starbucks online order 959,1420.33,2025-06-23T15:14:12.536751,Food
Netflix,Netflix POS 979,4668.05,2025-06-14T15:17:45.536751,Entertainment
Amazon,Amazon POS 945,4736.53,2025-02-17T08:04:15.536751,Shopping
Flipkart,Flipkart Online shopping,3231.16,2025-03-09T16:12:33.536751,Shopping
Netflix,Netflix Streaming subscription,3128.31,2025-03-01T18:29:28.536751,Entertainment
Dominos,Dominos PAYMENT,1348.38,2025-11-17T14:29:59.536751,Food
Paytm Mall,Paytm Mall - Online shopping Store #943,1975.16,2025-03-28T17:58:12.536751,Shopping
Swiggy,Swiggy Food delivery,3235.75,2025-01-30T00:09:56.536751,Food
Walmart,Walmart.com purchase,1516.0,2025-07-15T13:12:28.536751,Groceries
Shell,Shell Fuel station,3029.1,2024-12-07T23:55:19.536751,Fuel
Netflix,Netflix POS 736,1522.66,2025-10-16T05:06:32.536751,Entertainment
Swiggy,Swiggy POS 133,1383.08,2025-01-27T00:03:38.536751,Food
Amazon,Amazon.com purchase,3593.75,2025-09-17T22:14:42.536751,Shopping
Dominos,Dominos online order 463,2230.6,2025-02-23T21:28:44.536751,Food
Swiggy,Swiggy.com purchase,2523.48,2024-12-30T06:28:52.536751,Food
Uber,Uber.com purchase,1876.3,2025-02-22T12:19:42.536751,Travel
Flipkart,Flipkart - Online shopping Store #34,1402.75,2025-02-02T17:28:36.536751,Shopping
HP Petrol,HP Petrol.com purchase,2125.45,2025-03-22T07:32:30.536751,Fuel
Walmart,Walmart Grocery store,434.46,2025-03-23T01:01:34.536751,Groceries
Zomato,Zomato.com purchase,4061.72,2025-03-31T12:39:31.536751,Food
Uber,Uber PAYMENT,1772.03,2025-11-05T18:05:28.536751,Travel
Starbucks,Starbucks.com purchase,3468.65,2025-02-02T10:58:10.536751,Food
HP Petrol,HP Petrol.com purchase,642.02,2025-08-20T15:11:07.536751,Fuel
HP Petrol,HP Petrol PAYMENT,1254.45,2025-02-16T10:28:30.536751,Fuel
HP Petrol,HP Petrol - Fuel station Store #377,1443.05,2025-09-10T04:14:11.536751,Fuel
Starbucks,Starbucks online order 264,1734.17,2025-07-13T23:33:11.536751,Food
Uber,Uber online order 562,1862.51,2025-02-07T21:39:20.536751,Travel
Starbucks,Starbucks online order 146,1960.52,2024-12-23T00:05:05.536751,Food
Uber,Uber.com purchase,2739.44,2025-11-20T16:34:05.536751,Travel
HP Petrol,HP Petrol online order 467,2877.37,2025-07-26T17:38:52.536751,Fuel
Starbucks,Starbucks Coffee and snacks,2558.95,2025-10-23T16:19:37.536751,Food
Swiggy,Swiggy PAYMENT,1974.09,2025-11-13T07:00:39.536751,Food
Paytm Mall,Paytm Mall PAYMENT,1762.63,2025-11-12T18:44:45.536751,Shopping
Starbucks,Starbucks POS 197,1757.57,2025-07-05T14:25:22.536751,Food
Paytm Mall,Paytm Mall PAYMENT,3099.07,2025-09-21T03:08:09.536751,Shopping
Shell,Shell - Fuel station Store #6681,2456.12,2025-04-23T20:01:16.536751,Fuel
Paytm Mall,Paytm Mall POS 498,4913.26,2025-06-09T10:58:03.536751,Shopping
Starbucks,Starbucks Coffee and snacks,2679.94,2025-10-31T15:38:19.536751,Food
HP Petrol,HP Petrol.com purchase,112.63,2025-02-06T07:13:07.536751,Fuel
Dominos,Dominos Pizza restaurant,56.47,2025-04-22T21:39:48.536751,Food
Amazon,Amazon POS 199,273.72,2025-06-14T21:39:10.536751,Shopping
Paytm Mall,Paytm Mall - Online shopping Store #3884,556.5,2025-10-16T15:08:57.536751,Shopping
Walmart,Walmart PAYMENT,1428.21,2025-01-29T21:57:57.536751,Groceries
Shell,Shell - Fuel station Store #1167,4246.3,2025-09-16T05:58:44.536751,Fuel
Netflix,Netflix online order 171,2447.69,2024-11-28T20:25:53.536751,Entertainment
Walmart,Walmart online order 655,2222.96,2025-08-15T18:52:39.536751,Groceries
Dominos,Dominos - Pizza restaurant Store #1436,307.16,2025-09-02T19:11:17.536751,Food
Netflix,Netflix - Streaming subscription Store #294,1648.98,2025-03-07T05:37:39.536751,Entertainment
BigBasket,BigBasket - Grocery order Store #4187,3098.28,2025-02-28T11:42:25.536751,Groceries
Uber,Uber PAYMENT,4352.51,2025-01-18T07:22:27.536751,Travel
Walmart,Walmart.com purchase,3252.07,2025-03-11T18:02:41.536751,Groceries
Zomato,Zomato PAYMENT,3918.51,2025-09-23T06:17:01.536751,Food
Swiggy,Swiggy PAYMENT,1162.21,2025-10-21T12:44:50.536751,Food
BigBasket,BigBasket POS 664,2401.45,2025-08-15T19:57:08.536751,Groceries
Amazon,Amazon online order 873,3157.16,2025-06-16T15:10:31.536751,Shopping
Shell,Shell POS 340,4489.64,2025-04-18T09:29:24.536751,Fuel
HP Petrol,HP Petrol.com purchase,4141.4,2025-03-10T15:28:59.536751,Fuel
Netflix,Netflix.com purchase,2168.03,2025-08-24T16:49:47.536751,Entertainment
Starbucks,Starbucks POS 368,4884.35,2025-04-15T09:06:56.536751,Food
HP Petrol,HP Petrol Fuel station,3961.85,2025-03-05T03:08:27.536751,Fuel
Netflix,Netflix online order 894,757.47,2025-06-24T06:11:36.536751,Entertainment
Dominos,Dominos PAYMENT,1804.5,2025-07-07T09:48:32.536751,Food
Zomato,Zomato POS 350,924.73,2024-12-06T00:29:00.536751,Food
Paytm Mall,Paytm Mall PAYMENT,4793.41,2025-06-13T21:34:27.536751,Shopping
Amazon,Amazon - Online shopping Store #1211,4663.18,2025-01-23T18:11:36.536751,Shopping
Paytm Mall,Paytm Mall - Online shopping Store #1743,3128.46,2025-02-15T09:33:16.536751,Shopping
Dominos,Dominos PAYMENT,2739.51,2025-10-16T04:14:14.536751,Food
HP Petrol,HP Petrol - Fuel station Store #3358,3280.05,2025-02-20T16:32:03.536751,Fuel
Netflix,Netflix PAYMENT,3870.11,2025-11-09T04:43:37.536751,Entertainment
Walmart,Walmart Grocery store,2360.47,2025-08-05T23:09:15.536751,Groceries
Paytm Mall,Paytm Mall PAYMENT,4206.47,2025-07-14T12:20:54.536751,Shopping
HP Petrol,HP Petrol - Fuel station Store #8140,2997.81,2025-01-12T11:54:32.536751,Fuel
Zomato,Zomato.com purchase,1888.46,2025-07-20T04:02:38.536751,Food
Starbucks,Starbucks online order 712,4793.42,2025-07-15T03:27:00.536751,Food
Netflix,Netflix - Streaming subscription Store #7123,1694.26,2024-12-16T02:52:57.536751,Entertainment
Walmart,Walmart POS 886,1189.79,2025-02-02T13:03:45.536751,Groceries
HP Petrol,HP Petrol Fuel station,3953.17,2025-09-05T14:54:26.536751,Fuel
Uber,Uber PAYMENT,991.5,2025-11-06T03:25:26.536751,Travel
Netflix,Netflix PAYMENT,1171.79,2025-01-27T13:45:15.536751,Entertainment
Uber,Uber PAYMENT,3534.02,2025-11-11T18:26:13.536751,Travel
BigBasket,BigBasket POS 159,4337.38,2024-12-19T03:57:51.536751,Groceries
HP Petrol,HP Petrol online order 4,936.27,2025-11-16T11:46:30.536751,Fuel
Paytm Mall,Paytm Mall.com purchase,1330.06,2025-03-31T06:01:07.536751,Shopping
Dominos,Dominos.com purchase,4850.36,2025-09-22T04:51:05.536751,Food
Swiggy,Swiggy - Food delivery Store #5818,3418.6,2025-02-21T02:48:13.536751,Food
Flipkart,Flipkart Online shopping,333.93,2025-09-01T20:59:34.536751,Shopping
Shell,Shell.com purchase,3918.13,2025-04-03T01:10:58.536751,Fuel
Uber,Uber Cab ride,1293.16,2024-12-12T20:23:47.536751,Travel
Flipkart,Flipkart POS 532,4653.99,2025-11-02T07:08:41.536751,Shopping
BigBasket,BigBasket online order 536,2306.9,2025-06-15T02:03:04.536751,Groceries
BigBasket,BigBasket PAYMENT,1003.34,2025-06-29T13:20:05.536751,Groceries
HP Petrol,HP Petrol Fuel station,1420.45,2025-03-30T19:55:21.536751,Fuel
HP Petrol,HP Petrol - Fuel station Store #5645,92.64,2025-08-26T15:07:45.536751,Fuel
Amazon,Amazon online order 433,2105.38,2025-07-14T08:54:24.536751,Shopping
Walmart,Walmart POS 629,627.6,2025-06-01T16:19:46.536751,Groceries
Swiggy,Swiggy Food delivery,697.92,2025-03-29T14:02:56.536751,Food
Dominos,Dominos.com purchase,3896.79,2025-04-16T11:05:37.536751,Food
Flipkart,Flipkart Online shopping,1972.6,2025-08-08T05:24:43.536751,Shopping
Uber,Uber.com purchase,1391.37,2025-04-09T22:11:16.536751,Travel
HP Petrol,HP Petrol Fuel station,4527.08,2025-07-24T05:43:26.536751,Fuel
Amazon,Amazon Online shopping,630.97,2025-07-16T18:11:21.536751,Shopping
Uber,Uber - Cab ride Store #3255,1598.86,2025-02-26T09:13:16.536751,Travel
Paytm Mall,Paytm Mall PAYMENT,1622.09,2025-02-09T08:37:20.536751,Shopping
Uber,Uber Cab ride,3076.62,2025-08-11T12:29:16.536751,Travel
HP Petrol,HP Petrol POS 680,693.46,2025-07-15T05:08:20.536751,Fuel
Paytm Mall,Paytm Mall - Online shopping Store #854,3567.03,2025-07-12T13:48:21.536751,Shopping
Dominos,Dominos online order 5,26.02,2025-05-23T16:09:11.536751,Food
Shell,Shell online order 511,1021.8,2024-12-03T23:02:24.536751,Fuel
Uber,Uber.com purchase,1961.17,2025-07-12T07:33:29.536751,Travel
Starbucks,Starbucks POS 179,4972.78,2024-12-28T01:28:46.536751,Food
Uber,Uber.com purchase,2959.51,2025-08-29T06:01:00.536751,Travel
Paytm Mall,Paytm Mall PAYMENT,608.98,2025-05-08T16:38:26.536751,Shopping
Swiggy,Swiggy online order 267,804.78,2025-10-12T05:29:26.536751,Food
HP Petrol,HP Petrol.com purchase,2510.86,2025-03-18T18:29:25.536751,Fuel
HP Petrol,HP Petrol POS 816,3007.01,2025-08-21T02:50:01.536751,Fuel
Swiggy,Swiggy - Food delivery Store #8022,2821.35,2025-09-08T00:04:57.536751,Food
HP Petrol,HP Petrol Fuel station,3200.19,2025-10-02T21:35:41.536751,Fuel
BigBasket,BigBasket POS 708,4356.55,2025-04-11T09:20:03.536751,Groceries
Starbucks,Starbucks - Coffee and snacks Store #2881,2635.51,2025-01-30T07:38:10.536751,Food
Flipkart,Flipkart.com purchase,2417.03,2025-09-29T10:15:37.536751,Shopping
Paytm Mall,Paytm Mall Online shopping,632.45,2025-05-23T09:13:06.536751,Shopping
Shell,Shell.com purchase,2845.87,2024-12-12T02:23:15.536751,Fuel
Zomato,Zomato POS 107,3173.08,2025-01-17T07:59:01.536751,Food
Swiggy,Swiggy online order 5,2507.05,2025-05-30T19:43:07.536751,Food
Zomato,Zomato PAYMENT,405.23,2025-04-28T13:33:03.536751,Food
Swiggy,Swiggy Food delivery,4935.97,2025-10-16T09:55:13.536751,Food
Zomato,Zomato POS 631,4230.25,2025-04-26T05:33:36.536751,Food
Shell,Shell POS 308,2344.44,2024-12-14T17:58:45.536751,Fuel
Paytm Mall,Paytm Mall online order 853,4760.63,2025-10-15T15:48:07.536751,Shopping
Netflix,Netflix - Streaming subscription Store #5301,1386.31,2025-02-05T12:57:59.536751,Entertainment
Flipkart,Flipkart Online shopping,1993.34,2025-04-01T06:08:13.536751,Shopping
BigBasket,BigBasket POS 322,2506.53,2024-12-19T07:37:28.536751,Groceries
Zomato,Zomato PAYMENT,98.26,2025-07-22T04:38:13.536751,Food
Swiggy,Swiggy.com purchase,1387.35,2024-12-15T03:52:17.536751,Food
Paytm Mall,Paytm Mall POS 520,3409.38,2025-07-09T15:26:20.536751,Shopping
Uber,Uber POS 440,2341.9,2025-10-16T07:52:09.536751,Travel
Flipkart,Flipkart POS 223,1683.81,2025-02-19T00:58:58.536751,Shopping
Flipkart,Flipkart PAYMENT,777.74,2025-06-17T14:37:10.536751,Shopping
Swiggy,Swiggy PAYMENT,3976.11,2025-03-04T08:02:51.536751,Food
Shell,Shell POS 723,1181.64,2025-09-16T07:27:29.536751,Fuel
Swiggy,Swiggy Food delivery,3196.55,2025-02-18T16:03:27.536751,Food
Zomato,Zomato.com purchase,209.45,2025-11-20T03:23:36.536751,Food
Walmart,Walmart - Grocery store Store #1984,159.41,2025-03-31T10:30:01.536751,Groceries
Paytm Mall,Paytm Mall Online shopping,2144.31,2025-07-08T12:08:51.536751,Shopping
Uber,Uber POS 641,2993.14,2025-05-09T18:01:19.536751,Travel
Netflix,Netflix Streaming subscription,2632.69,2025-07-11T18:18:18.536751,Entertainment
Dominos,Dominos PAYMENT,3717.18,2025-06-18T02:22:22.536751,Food
Uber,Uber POS 913,2479.07,2025-03-20T12:27:32.536751,Travel
BigBasket,BigBasket PAYMENT,59.8,2025-01-16T12:57:30.536751,Groceries
Dominos,Dominos.com purchase,4804.43,2025-02-22T10:30:26.536751,Food
Walmart,Walmart POS 933,671.57,2025-01-27T16:11:48.536751,Groceries
BigBasket,BigBasket PAYMENT,4869.01,2024-12-21T19:07:19.536751,Groceries
Amazon,Amazon Online shopping,2698.93,2025-05-06T06:51:15.536751,Shopping
Uber,Uber.com purchase,2653.04,2024-12-17T02:52:20.536751,Travel
BigBasket,BigBasket POS 510,2890.68,2025-01-08T03:29:47.536751,Groceries
Dominos,Dominos POS 219,2791.71,2025-10-07T11:15:50.536751,Food
Dominos,Dominos Pizza restaurant,2267.11,2024-11-30T17:41:13.536751,Food
Netflix,Netflix Streaming subscription,2257.44,2025-06-10T21:36:14.536751,Entertainment
Walmart,Walmart.com purchase,2920.87,2025-10-22T08:34:45.536751,Groceries
BigBasket,BigBasket online order 228,532.64,2024-11-25T15:39:37.536751,Groceries
Flipkart,Flipkart.com purchase,3882.88,2025-08-27T02:29:32.536751,Shopping
HP Petrol,HP Petrol PAYMENT,497.66,2025-04-22T18:47:02.536751,Fuel
Shell,Shell PAYMENT,3854.4,2025-07-27T06:51:53.536751,Fuel
Walmart,Walmart online order 433,1803.82,2025-01-08T18:03:09.536751,Groceries
Uber,Uber online order 370,745.58,2025-11-19T14:10:55.536751,Travel
Netflix,Netflix Streaming subscription,1635.63,2025-05-13T11:17:21.536751,Entertainment
Zomato,Zomato online order 230,1421.9,2025-02-27T22:26:06.536751,Food
Zomato,Zomato - Food delivery Store #6130,1082.55,2025-10-26T10:32:03.536751,Food
Flipkart,Flipkart PAYMENT,2986.24,2025-01-08T18:16:16.536751,Shopping
Walmart,Walmart - Grocery store Store #2206,1932.23,2025-07-23T14:52:31.536751,Groceries
Netflix,Netflix PAYMENT,4615.26,2025-03-17T13:27:50.536751,Entertainment
Netflix,Netflix.com purchase,1174.48,2025-02-21T23:24:55.536751,Entertainment
Starbucks,Starbucks.com purchase,2058.98,2025-02-13T01:58:20.536751,Food
Netflix,Netflix POS 799,3372.23,2025-01-18T18:24:35.536751,Entertainment
Walmart,Walmart.com purchase,4654.26,2025-02-22T17:05:59.536751,Groceries
Dominos,Dominos Pizza restaurant,635.59,2024-12-20T01:04:10.536751,Food
HP Petrol,HP Petrol - Fuel station Store #2258,358.44,2025-06-19T23:55:19.536751,Fuel
Uber,Uber POS 737,1219.01,2025-08-07T20:04:01.536751,Travel
Amazon,Amazon PAYMENT,1856.2,2025-08-14T16:17:52.536751,Shopping
Uber,Uber.com purchase,3457.49,2025-01-30T15:42:38.536751,Travel
Amazon,Amazon - Online shopping Store #8575,1375.88,2025-01-28T16:23:10.536751,Shopping
Shell,Shell Fuel station,3610.43,2025-02-28T17:47:25.536751,Fuel
BigBasket,BigBasket online order 876,19.69,2025-10-21T20:22:30.536751,Groceries
Dominos,Dominos - Pizza restaurant Store #5884,2805.58,2025-07-05T19:33:20.536751,Food
Flipkart,Flipkart Online shopping,4654.31,2025-09-02T02:39:14.536751,Shopping
Netflix,Netflix - Streaming subscription Store #5202,2072.82,2025-05-29T06:29:52.536751,Entertainment
Dominos,Dominos POS 997,300.7,2025-03-26T10:27:37.536751,Food
Uber,Uber PAYMENT,2050.17,2025-01-14T13:12:31.536751,Travel
Swiggy,Swiggy.com purchase,649.71,2024-11-30T23:21:22.536751,Food
Uber,Uber Cab ride,4653.21,2025-05-19T02:57:33.536751,Travel
Starbucks,Starbucks PAYMENT,1824.48,2025-05-17T02:28:42.536751,Food
BigBasket,BigBasket - Grocery order Store #843,905.22,2025-05-25T21:27:22.536751,Groceries
Starbucks,Starbucks Coffee and snacks,4475.37,2025-01-18T00:14:32.536751,Food
Walmart,Walmart PAYMENT,2232.33,2025-09-01T19:05:03.536751,Groceries
Swiggy,Swiggy POS 772,4839.99,2025-06-08T08:56:25.536751,Food
Walmart,Walmart - Grocery store Store #9903,2006.59,2025-08-15T19:40:01.536751,Groceries
BigBasket,BigBasket - Grocery order Store #7009,1832.5,2025-05-10T01:32:48.536751,Groceries
Paytm Mall,Paytm Mall - Online shopping Store #9925,4708.08,2025-11-21T16:22:20.536751,Shopping
Flipkart,Flipkart POS 254,3118.13,2025-08-09T18:33:22.536751,Shopping
Dominos,Dominos Pizza restaurant,251.99,2024-11-23T23:32:37.536751,Food
Uber,Uber POS 281,4181.02,2025-09-30T20:02:40.536751,Travel
Uber,Uber POS 607,2289.39,2025-03-04T08:08:41.536751,Travel
Zomato,Zomato PAYMENT,4094.29,2025-01-25T11:17:54.536751,Food
Zomato,Zomato online order 488,3642.89,2025-02-10T00:08:26.536751,Food
Dominos,Dominos PAYMENT,2130.08,2025-04-02T06:31:08.536751,Food
Paytm Mall,Paytm Mall POS 152,4647.0,2025-02-23T11:37:14.536751,Shopping
Uber,Uber - Cab ride Store #3030,1601.48,2025-08-19T21:48:58.536751,Travel
Walmart,Walmart.com purchase,1160.14,2024-12-23T11:58:01.536751,Groceries
Amazon,Amazon - Online shopping Store #8727,1709.68,2025-11-15T11:16:25.536751,Shopping
Uber,Uber PAYMENT,3763.68,2025-07-24T16:57:54.536751,Travel
Flipkart,Flipkart PAYMENT,4908.74,2025-03-23T20:53:13.536751,Shopping
HP Petrol,HP Petrol - Fuel station Store #6473,3551.64,2025-08-24T20:39:15.536751,Fuel
Paytm Mall,Paytm Mall - Online shopping Store #1798,4635.04,2025-09-13T07:59:05.536751,Shopping
Swiggy,Swiggy POS 107,2470.18,2025-07-20T00:20:27.536751,Food
Paytm Mall,Paytm Mall online order 178,4405.03,2025-06-28T14:30:14.536751,Shopping
BigBasket,BigBasket POS 655,4695.29,2025-09-15T19:02:26.536751,Groceries
BigBasket,BigBasket - Grocery order Store #7572,3359.74,2025-04-12T17:51:17.536751,Groceries
Zomato,Zomato PAYMENT,2273.11,2025-10-26T00:26:00.536751,Food
BigBasket,BigBasket.com purchase,1891.16,2025-03-10T19:19:46.536751,Groceries
Netflix,Netflix Streaming subscription,1259.42,2025-06-01T13:03:18.536751,Entertainment
BigBasket,BigBasket POS 483,4873.63,2025-05-10T02:26:40.536751,Groceries
Amazon,Amazon.com purchase,4136.61,2025-07-31T18:34:46.536751,Shopping
Shell,Shell Fuel station,3291.33,2025-10-06T16:23:18.536751,Fuel
Netflix,Netflix - Streaming subscription Store #5225,1045.33,2025-08-14T20:41:05.536751,Entertainment
Uber,Uber online order 994,2226.59,2025-04-18T22:20:10.536751,Travel
Walmart,Walmart PAYMENT,3825.39,2025-08-23T14:45:51.536751,Groceries
Dominos,Dominos online order 613,4150.36,2025-05-18T21:46:11.536751,Food
Amazon,Amazon PAYMENT,2099.44,2025-02-28T10:01:18.536751,Shopping
Uber,Uber.com purchase,1444.16,2025-03-26T16:05:12.536751,Travel
Paytm Mall,Paytm Mall online order 803,4665.74,2025-05-29T08:36:51.536751,Shopping
Paytm Mall,Paytm Mall POS 154,4983.62,2025-05-11T21:10:38.536751,Shopping
Starbucks,Starbucks.com purchase,3914.97,2025-03-16T18:22:04.536751,Food
BigBasket,BigBasket PAYMENT,1751.56,2024-11-23T02:54:01.536751,Groceries
